con_C_rep1	con_C_rep2	con_C_rep3	con_E_rep1	con_E_rep2	con_E_rep3	con_S_rep1	con_S_rep2	con_S_rep3
YNL039W	-0.0940511920571545	0.0102235068947172	0.0628587680598534	-0.101907640688094	0.171806491869164	0.0872282699317184	-0.0989382567520813	0.132870722323747	-0.170090669581872
YBR054W	-1.75283678176324	-2.22318709964263	-2.23561543164758	1.09290504724755	0.814926502678007	0.59209234096115	1.18603346447946	1.22516771230702	1.30051424538027
YLR353W	0.141530132218191	0.0533731311899803	-0.0305054420683941	-0.575317760740113	-0.188886875302994	-0.481215904336627	0.477440217446602	0.328184124613986	0.275398376979371
YJL046W	-0.305831005458001	-0.0164425266301409	-0.207107355262926	0.588287634380792	0.602950426383639	0.425194973795033	-0.25231454144384	-0.355844740448738	-0.478892865315817
YGL078C	1.13168832738779	1.18902274758103	1.04929440855096	-1.2340401282249	-1.07298050988411	-1.16273726717482	0.0412577937409102	0.268840324880854	-0.210345696857716
YAL041W	0.213313291217339	0.453517386667876	0.256256928788555	-0.338522380987775	-0.255947813854972	-0.327779918119908	-0.017462917660243	0.0489927002151669	-0.0323672762660383
YDR162C	-0.298015326987414	-0.15863042152479	-0.511074770078414	0.0836434409791993	0.152893214008178	-0.0173923150876396	0.274815738760029	0.263714707009495	0.210045732921357
YBR021W	0.300501864296343	0.376945032608422	0.4059684537055	-0.346126746215598	-0.229873380001853	-0.727859897005876	0.184955248144804	0.337134878680833	-0.301645454212578
YOR332W	0.356450962345829	0.270539106832128	0.314907742233856	-0.20413430820377	-0.168675047885491	-0.401418679160758	-0.142350878160578	-0.0316803725877595	0.00636147458654612
YNL077W	-1.42946764712968	-0.873622493456983	-1.08967939902595	0.68439288707983	0.570479837264221	0.722035848780501	0.380484035298803	0.511213358096527	0.524163573092726
YML117W	-0.208469306727396	-0.0993112776700382	-0.314708354341546	0.358737926671818	0.185203377872449	0.531280826791566	-0.125038602624592	-0.165453931932323	-0.162240658039936
YMR196W	-1.82488318501289	-1.85896079293377	-2.02673762221359	0.86826253272123	0.854191248463971	0.971717808589636	1.01158235897426	0.987957402217956	1.01687024919319
YLR360W	-0.0744814343337197	0.0657665006696	0.0501360244249005	0.0189954646501374	-0.308688212301657	0.356259844085964	0.211067064392105	-0.320513922332486	0.00145867074515671
YGL187C	-1.09137852421582	-0.971230124786682	-1.15245702044526	0.898117777532343	0.90468821897439	0.76193722562635	0.199203822109312	0.213534738457598	0.23758388674777
YNL187W	-0.158779103871921	-0.0147217208568664	0.240437238114553	0.274907417148822	0.178039793901616	0.0564954355334617	-0.137629758935702	-0.139117539901189	-0.299631761132777
YOL012C	0.00626310152312026	0.137751501122628	0.112800283430141	-0.0555062210592228	-0.00741753296351355	-0.0225057205783799	-0.0667961439570428	-0.15015757832645	0.0455683108087159
YOR376W	-0.181776560616384	-0.600225913499219	0.171793251831144	0.740978772557879	0.606916832850808	0.425164071834388	-0.246595654509553	-0.312207985917562	-0.604046814531498
YOR342C	0.345259436758555	0.301964448601743	0.21893892999071	-0.365517033281087	-0.292354351479062	-0.229036986876676	-0.0522555765424704	0.0986093074824508	-0.0256081746541605
YKL196C	-0.0720710426260895	-0.011428809869674	0.00247402329612179	0.105537422367795	0.153091079085987	-0.0136133884124501	-0.09530252978983	-0.0799613211829184	0.0112745671310579
YDR025W	1.25346010180295	1.29406406537257	1.2769666134173	-1.56621704472802	-1.24867717184936	-1.73653180315389	0.272176864976011	0.318942976315743	0.13581539784669
YOL087C	-0.363616214953463	-0.292543938210016	-0.698604250228432	0.185800381029559	0.0926165037321018	0.101717479895258	0.383449847940626	0.340558844400403	0.250621346393964
YOR297C	0.338936129383968	-0.0643375191140789	0.440540871782829	-0.428761963991322	-0.798753571613571	0.0395899497003329	0.238119685772125	-0.00485761199721679	0.239524030076931
YHR171W	-1.29068709104711	-1.38585593780856	-0.907871986715339	0.326785814534642	0.17701916083777	0.547316667018793	0.78010264638363	0.82843451029053	0.924756216505634
YOR192C-B	0.190558829809206	0.347147088182547	0.58501848596106	-0.818823239113696	-0.979728812744731	-0.859955936017275	0.499824950057846	0.527953775332694	0.508004858532345
YFR043C	-0.418377168760103	-0.4243726375539	-0.475679013490797	0.07323422840952	0.380337634442244	0.185431229108753	0.103559730882126	0.337759621518742	0.238106375443415
YAL013W	-0.0355309467124387	-0.0979506755604369	-0.180511374578549	0.219754072955848	0.316081014916083	0.279282178059304	-0.241499354569321	-0.216871651943944	-0.0427532625665448
YDL007W	0.202153911672314	0.210366840584038	0.115150043665707	-0.0309459645773007	0.0643827331039564	-0.0501478589621964	-0.203709401244694	-0.144420666659194	-0.162829637582634
YLR053C	-2.00441071202917	-2.42490802362153	-2.96702942854347	2.64207053962437	2.244257171429	2.44499660334492	0.037831513635922	0.0706282667528111	-0.043435930592862
YKR100C	0.182105594114629	-0.0158063435850853	0.226802802915507	-0.0193233033387754	0.0641033512583222	0.0470012654626224	-0.174200974399195	-0.015178577851624	-0.2955038145764
YIR022W	-0.0713418141046258	-0.202448642234954	-0.00946733953664491	0.0590284385671254	0.0413914704188008	-0.0465335697170506	0.10427954430747	0.0624927269473181	0.062599185352564
YBR244W	0.442577834806712	0.521703483405877	0.352608544177023	-0.375800280198629	-0.457718040808392	-0.326680980908528	0.082965559037365	-0.265325073406033	0.025668953894606
YGL145W	0.287071970572062	0.0457653255058537	0.182634916940437	-0.289610207329942	-0.595527614398772	-0.026970709034666	0.117206414751466	0.150515797510896	0.128914105482663
YLR291C	0.413833629656654	0.145967433478502	0.373259573000419	-0.350538420864405	-0.334668119290662	-0.21515738207733	0.101899002038561	0.0987453340265638	-0.2333410499683
YDR266C	0.393091382760038	0.42340026192543	0.475595135445425	-0.281363666056319	-0.507388492287659	-0.311932811367276	-0.127220586344292	-0.0385054885446419	-0.0256757355307045
YOR244W	-0.562815426422247	-0.416853180622658	-0.669907603206345	0.296823656373418	0.289585906686732	0.496121832400286	0.277153973476315	0.0660346719367197	0.223856169377776
YCL035C	-0.742713975065818	-0.918711528513014	-0.659017494755981	0.675904779116618	0.592375584326554	0.806772220655716	-0.0630850067227007	-0.00132252070034156	0.309797941658968
YDR494W	-0.62403974507315	-0.478959652031307	-0.69267402906386	0.668785811993311	0.708879736720975	0.56336658400698	-0.0823628013256172	-0.174632008169111	0.11163610294177
YML001W	0.269387234374238	0.408141013699948	0.456427174621028	-0.0790212983127239	-0.101025993074074	-0.344911488952409	-0.12570214886673	-0.274769321401281	-0.208525172087997
YBR127C	0.294574913087324	0.317670216240343	0.356565818176474	-0.360026879864936	-0.226755158116315	-0.279171526746149	-0.0857383353478802	0.00460075624422451	-0.0217198036730881
YMR244C-A	-0.7170785392347	-0.509862470792575	-0.568302864209125	0.42318311996241	0.542953767649279	0.470623977932537	0.106560607157699	0.0992095676257607	0.152712833908713
YDR325W	0.0903116470991199	0.347274655678018	0.316727635703976	-0.336705348494265	-0.796759138709726	-0.153333686637795	0.196094959549576	0.225039215643309	0.111350060167788
YKL068W-A	-0.180959080721522	0.291424821077083	-0.186234078129518	0.791805567719715	0.194226896374973	0.433517204623671	-0.204521949357068	-0.382829815276299	-0.756429566311037
YDL030W	0.0498089610374368	0.08681139535308	0.160081303681413	-0.136259779050172	-0.154914380380109	-0.320482503632721	0.0203586464039223	0.120735651407789	0.173860705179364
YDR109C	-0.24922815079646	-0.0678721589870657	-0.033541953435563	-0.211819886000668	-0.15756079137612	-0.415103906314934	0.314150025493322	0.398173417089184	0.422803404328306
YMR085W	-1.35089809640517	-0.931354308699682	-1.43243331412553	0.815815476296422	0.739875813308933	1.17270802493419	0.355844379381403	0.441097007464177	0.189345017845254
YHR189W	-0.523616336452093	-0.329976046803081	-1.42793268514287	0.940018073871427	0.781560831418182	0.980655490738542	-0.233088408136466	-0.214498961764144	0.0268780422704973
YML004C	-0.782159202602614	-0.821432746842469	-0.640202231417262	0.514759240009633	0.340926480792778	0.459779788338111	0.333828300073218	0.149742275045758	0.444758096602849
YLR099W-A	-0.383901311976243	-0.533869581975368	0.129444888679359	0.124354136738726	-0.0476380095056825	0.00735881406132677	0.054795610700344	0.487714048872444	0.161741404405095
YKL044W	0.497859517210306	0.410675372838588	0.536663951562566	0.148206356026233	-0.226317708298229	0.528148886160763	-0.652920174858619	-0.70026059586201	-0.542055604779601
YMR308C	0.674624267408438	0.861843436502019	0.73839032294136	-0.568086638321655	-0.646239757072051	-0.67187130041615	-0.137424718379547	-0.0901878976469357	-0.161047715015476
YKR070W	-0.0816611612168128	-0.0492169742759891	-0.241269805895821	0.095840668212265	0.255622503938946	-0.104419013097571	-0.0519410768624153	0.289066576054972	-0.112021716857575
YCL061C	0.171271047734667	0.327768818618903	0.100395463402129	-0.327552783750455	-0.0175814020449439	0.052598094497486	-0.0168082790242314	-0.0305330847255112	-0.259557874708046
YNL177C	-0.29191927077396	-0.27478890864479	-0.465358009156795	0.566226299865876	0.672849876294238	0.645453226586811	-0.34226342694329	-0.304059966757039	-0.206139820471051
YJR008W	-2.48539279666811	-2.41602361418534	-3.20067025583141	1.25229550827244	1.12193907390296	1.28894954367833	1.47638444043816	1.42239154987289	1.54012655052009
YER081W	1.22151489128587	1.25561179133892	1.2925803332638	-1.20056551517421	-1.03792388316241	-1.51400648712939	-0.128516556535866	0.167402018509623	-0.0560965923963472
YMR161W	-0.0821477213768853	-0.008286522318115	0.172237328948682	-0.0902937461348436	-0.138041761468485	0.160216989959922	0.0756779661774889	-0.0783438708920698	-0.0110186628956965
YKR016W	-0.680072414215608	-0.758594048199649	-0.999273292352207	1.01946197304057	1.06618959691729	1.02579816708523	-0.255257629010639	-0.175465026061314	-0.242787327203667
YPL196W	-0.901903038012613	-1.0234069753046	-1.36304381932145	1.02644902618597	0.836929183031613	1.01333853421022	0.00819537617787081	0.171420422334122	0.232021290698859
YDR486C	-0.477227259935217	-0.519468022483848	-0.462989751040645	-0.0124130661100672	0.0793453281074843	0.152541018056567	0.384041969027076	0.481623156255993	0.374546628122654
YDL191W	1.03938881627339	1.17969134810037	1.07701997036657	-1.20434071242602	-1.02399555991409	-1.31909917181815	0.0677304198884041	0.215127346352897	-0.0315224568233763
YJL164C	-0.762001753375505	-1.14648483340776	-0.92792830787157	0.768547800320778	0.416367599170199	0.911600643942457	0.151607162370827	0.250348551742954	0.337943137107614
YGL236C	-0.0867558055678721	-0.0810409300248125	-0.306486575309795	0.734718697011084	0.91297596088385	0.347042993643212	-0.504908001702633	-0.40022112147086	-0.615325217462173
YER185W	-0.0649044665458449	-0.655439813621412	-1.39229544760288	0.421933002694391	0.262819903886621	0.114920024575639	0.500672103442711	0.419227964475433	0.393066728695347
YOR287C	0.663612081498387	0.690402562883732	0.35751966250575	-0.595081875135162	-0.380528427843058	-0.29069686468159	-0.125374632324655	0.34708987473286	-0.666942381636265
YPL007C	0.0577479854148839	0.0517443296539453	0.452255976000778	-0.181992795260554	-0.514996592618234	-0.0481387001060511	-0.0237215758266105	0.134524298757185	0.0725770739846574
YBR035C	-0.27636147122398	-0.351442409675012	-0.165361195685297	0.376864725033554	0.464351994527344	0.413986405292827	-0.118772822629153	-0.152312139921412	-0.190953085718875
YGR010W	-0.697467235611295	-0.407495009520145	-0.386706976439264	0.0859132295121663	0.0507422718686206	0.134239931538495	0.402022838174043	0.333829376549735	0.484921573927647
YIL074C	1.27797970897246	1.2519786758335	1.2254241026125	-0.836734447766817	-0.840961756091891	-0.898640700465664	-0.345329410410383	-0.224046688990082	-0.609669483693631
YIL072W	-0.986641159562621	-0.613612078205737	-1.35769727640467	0.0497448472734865	-0.0873509976797271	0.113494437708124	0.830097784496016	0.885279645511187	1.16668479686394
YBR282W	0.048107695355359	-0.331728228685609	-0.360012430230539	0.419760517381016	0.696068709489868	0.43747702218498	-0.454179496881282	-0.172302763828449	-0.283191024785348
YOR154W	0.12552273586669	0.197795106602497	-0.15451466095172	0.248941167027264	0.181869833029944	0.142516954309367	-0.361030877378999	-0.0985499957548228	-0.282550262750222
YBR202W	-0.137844875633453	-0.00644314493986631	-0.229307936975292	-0.181960461783421	-0.0535812441930013	0.00544649864121904	0.254035118452636	0.307313813785352	0.0423422326458232
YGL001C	0.021142556053511	-0.0176964829100017	-0.0140246397654122	0.113624773326545	0.250328342548294	-0.0145343544560737	-0.00771281905179322	-0.173485604891663	-0.157641770853403
YDR297W	0.334264448365746	0.258742267949237	0.284579465269911	-0.514524603757248	-0.763418693160515	-0.488230399233038	0.393007496167757	0.38675226352597	0.108827754872179
YLR285W	0.740474571203513	0.701956900656433	0.962170228738039	-0.796941684353646	-0.872576448613554	-0.448199593254881	0.0950364942692099	-0.188020223508906	-0.193900245136207
YGL064C	0.245561451572919	0.152702957381083	0.327008456184401	0.27127163609512	0.404707968884436	0.0846609689269382	-0.295632650330689	-0.549377215131165	-0.640903573583044
YPR151C	-4.4072467141759	-3.41053375920116	-2.77585947652023	1.53446906421422	1.79633232399454	1.73507439560847	1.81484643282938	1.81616675221372	1.89675098103696
YER070W	0.43111812322366	0.551885361531278	0.463396386540484	-0.774038288243808	-0.397594283238341	-0.422662837895596	0.12601349014799	0.119696356267635	-0.0978143083332945
YOR113W	-0.737111980362502	-0.687420970925161	-0.655858772965056	0.19250010619649	0.257496201749885	0.37158082497145	0.362275566176215	0.374430121402441	0.522108903756242
YGR014W	0.268636119764558	0.238496588353263	0.262295350020006	-0.740050875826455	-0.537093372430576	-0.454111454163842	0.291802668237276	0.338619647803604	0.33140532824217
YDL084W	0.514534483750705	0.450090832635544	0.484222091417497	-0.456137160799619	-0.502160880547397	-0.565465844506161	0.00912641937485859	0.0373970132519048	0.0283930454226731
YIL051C	0.157862592187374	0.0552227694464538	0.346406957986011	0.102464350343647	-0.253237130294383	0.164889458999424	-0.152137564676689	-0.318278776873523	-0.103192657118318
YKR015C	-0.732135438234773	-0.41605201624563	-1.14391434658969	1.00731958124588	0.970302961113958	1.16101309270678	-0.0721586455789227	-0.347259297642345	-0.427115890775258
YDL085W	-4.24603274935074	-4.9621294928101	-3.84562836012153	2.84424676539839	3.16506986609527	2.96551325115455	1.27948388082649	1.24771706892736	1.55175976988032
YIR006C	-0.108318688874785	0.0137751875357317	0.11295203722476	0.128742804058792	0.178256957980167	0.1099739914737	-0.143484775522552	-0.169222127970116	-0.122675385905694
YJL090C	-0.0192158543666263	-0.224330425465809	0.131742596079839	-0.0735325297113887	0.0249760200879861	0.0623871017729885	0.138495648957575	-0.0692835613590512	0.0287610040044877
YHR092C	3.34849712574485	3.40863643308086	3.14285856411993	-2.69024050948361	-2.86979481935457	-3.20612579206024	-0.161430592037309	-0.104108521385855	-0.868291888624036
YLR259C	-0.299457062382793	-0.34100223191888	-0.329364543655172	0.370837317264169	0.371118915067198	0.287953358957628	-0.031273758583124	-0.0896422653708129	0.0608302706217874
YLR145W	0.225518615206957	0.0974939741108747	0.0507903771748115	-0.213558880110454	-0.170613431977995	-0.291071640511152	0.082667811759304	0.281379086729905	-0.0626059123822493
YLL001W	-0.978852308009737	-0.81562565276976	-0.848865603799458	0.936459905769176	0.934316453753182	0.904417771548198	-0.015819547411688	-0.133198489130153	0.0171674700502393
YGR168C	-0.330543169676711	-0.0228377719754551	-0.143406842230309	-0.278135173139053	-0.60485912728327	-0.0547175372781297	0.486844757542093	0.31621019184398	0.63144467219686
YDR003W	-0.486219215895169	-0.714655606423027	-0.644619584872579	0.541233560076176	0.358866602561255	0.204042400526892	0.436219938764773	0.187852187815202	0.117279717446477
YGR241C	-0.124419239646066	-0.073243301675209	-0.0884538796946543	0.053677282609482	0.0158153552040536	0.0651361724762758	0.109647909420056	-0.130067656343581	0.17190735764964
YKL048C	0.0636876951885217	0.305588985588217	-0.108861313733555	-0.218661918535276	-0.0852279739649404	-0.504344402215303	0.295906090219821	0.167403232728712	0.0845096047238023
YMR198W	0.152655839571613	0.205997422059676	0.140753459931799	-0.29182366445316	-0.310731975354599	-0.112141936743105	-0.17139095317131	0.168899991923095	0.217781816235993
YNL251C	-0.116067321325922	0.00792725529556471	-0.127529532430879	-0.110747973225247	-0.138776304644205	0.00442943418236474	0.0658814833489494	0.0738875139952331	0.340995444804145
YML052W	0.710136710961679	0.732312019694074	0.612093439844926	-0.279026164916811	-0.359565176399957	-0.300449615245032	-0.260956826820283	-0.484079140964875	-0.370465246153726
YLR328W	0.0782362743736726	0.128029854411254	0.00977613076638217	-0.379608299655652	-0.658588934959842	-0.453067101723142	0.600070687132418	0.354460238360687	0.320691151294222
YMR304W	-1.0435824074764	-1.04474933421429	-0.973384690932324	0.6489816212538	0.695185841396805	0.614309602125353	0.285726550789596	0.287106420551499	0.530406396505951
YEL015W	0.27947769227861	0.287245781596014	0.223042398834278	-0.196698312349867	-0.1668215045428	-0.328940835776644	-0.0176223913555127	-0.0035513488510146	-0.0761314798330641
YBL091C	0.0235616293379559	0.0808397683991062	0.24171450628429	0.0973013386965329	0.0957243866668192	0.165352571680132	-0.219412787347541	-0.242639303812335	-0.242442109904957
YPR015C	-1.86883216523895	-1.59393999755072	-1.38229722609233	0.934606819524907	0.997204602338673	1.10991387338829	0.53572630662926	0.468202025590384	0.79941576141048
YIL005W	-0.261287617633615	-0.336788875996233	-0.15974619146554	0.310130423496168	0.181930656551089	0.261044772162411	-0.0132512733917434	0.0518022017664785	-0.0338340954890137
YGL023C	-0.191704698275734	-0.0849275201276143	-0.160701725725518	0.264461757845798	0.238193104157581	0.0945238169635587	-0.115593275775488	-0.0135844721964951	-0.0306669868660823
YJL154C	-0.00289504427758214	0.00908698053996915	0.141488756409283	-0.195932878948964	-0.356178450043712	-0.166811622480927	0.345879382662557	0.0112801191571972	0.214082756982179
YEL055C	0.775120566275736	0.871912086533544	0.817817328476525	-0.744547581427233	-0.856975703401231	-0.674054839186269	-0.0349841574260115	0.178910618036862	-0.333198317881919
YPR138C	-0.822225153177323	-0.960506328106544	-1.1671765540589	-0.927764222319171	-0.723390761368602	-0.909466886926205	1.78203337948856	1.8072271507628	1.92126937570538
YLL033W	-0.0177423152512226	-0.119712874034466	-0.604379879798952	0.284544692277404	0.00126647500766452	0.379355470028844	0.188324895652933	0.0187450682460555	-0.130401532128261
YML048W	0.175308179859476	0.0135838773185419	0.06538625728159	-0.27121729853064	-0.388368878305233	-0.420471886217063	0.278702695862574	0.237478011105738	0.309599041625019
YHR076W	0.11326924834948	-0.0448329159971106	-0.0230074608992856	0.0778569769921065	0.115453302415499	0.05343366508452	-0.136020151403197	-0.117001279700259	-0.0391513848417535
YFL010C	0.438874761849396	0.372914540027737	0.488225279702054	-0.203576387228138	-0.148645105602117	-0.191146583085432	-0.359689507399373	-0.244872096578127	-0.152084901686001
YJL103C	-1.92377118749073	-1.6920289919034	-1.87435256583037	1.19417431966065	1.0506310225047	1.23083785293924	0.764330513371466	0.657458458539913	0.592720578208544
YDR357C	-0.590085889182949	-0.783759113793163	-0.637080585460946	-0.324857129100118	-0.411037350217273	-0.17126595973903	0.935816452701973	0.818070615090496	1.16419895970101
YMR004W	-0.111455015255369	-0.138461374904199	-0.273025037680818	-0.00982602120157505	-0.0640465219672066	0.0948009590482037	0.165545576300817	0.145582057454299	0.190885378205846
YBR025C	0.890111652451612	0.915289183832071	0.874810223467666	-1.18697165907667	-1.06380886052019	-1.11409984459553	0.18045623449169	0.385003277493059	0.119209792456294
YOR393W	-2.67997393488774	-2.61337831997819	-2.95070987569134	1.56407251604896	1.59042464171948	1.96311675526626	0.827554753869904	0.962027780695634	1.33686568295703
YML041C	-0.0911419534124942	-0.241485482600165	-0.319047090696285	0.0178958020920037	0.278765591504894	-0.0386017236079512	0.228816452583021	0.04087564638695	0.123922757750027
YDL048C	-0.567091574290428	-0.611643061202293	-0.82932611167595	0.326977639764155	0.110789326578574	0.486158881093683	0.110998866404083	0.542609275400428	0.430526757927748
YNR051C	0.611650438343407	0.487160635437267	0.610456761271255	-0.309259468924711	-0.249126206800637	-0.453062892379854	-0.28648239741955	-0.161371437910105	-0.249965431617076
YHR042W	0.517564159595597	0.464325281140747	0.667135984251551	-0.387152420093937	-0.364202809446699	-0.17375515742005	-0.223321167841748	-0.212402979246336	-0.288190890939127
YOR343W-A	0.290566020125549	-1.28173472568227	0.0263424285039568	0.402426094148036	-0.519346335538168	0.192558770354593	0.0114616076562335	0.834370898717732	0.0433552417143361
YMR203W	0.193095830797311	0.0109506705471647	-0.15840621473834	0.15987913030148	0.151563548133872	0.0910674459072016	-0.237006663524133	-0.131446580966866	-0.0796971664576924
YMR258C	-0.634018060344685	-0.303522946389243	-0.583957094165248	0.119342849579803	0.00198508511674333	0.64839212363741	0.329488846308629	0.201460645941107	0.220828550315487
YDL130W	1.12740441338315	1.23612299613282	1.36067659635087	-1.35281587792545	-1.38115968693268	-1.57697527838662	0.171190182497625	0.291839764535425	0.123716890344856
YJL026W	-0.584479639957758	-0.524894354887842	-0.616894992818374	-0.726629047617035	-0.603975249155237	-0.907608476559466	1.30239042806967	1.34830474551049	1.31378658741555
YMR036C	-0.434988831242599	-0.796482913157583	-0.995982957407825	-0.0168849584513246	-0.0356349848337514	0.352166858382684	0.712285784517199	0.466939822200281	0.748582179992919
YJL146W	-0.378603980425189	-0.201054363179812	-0.359679501231083	0.0731657723846109	0.0785428046542602	0.0771718771142034	0.297628685484453	0.21021309453468	0.202615610663876
YGL087C	-0.569496789347951	-0.63289273110929	-0.500613314165109	0.291566178852547	0.349673724571612	0.398895472801692	0.349751131874121	0.0221923040695176	0.290924022452862
YGR133W	-0.302671482659174	-0.556589060103398	-0.501290199914624	0.251649556160006	0.363858026635605	0.422267437586825	0.202157348894939	0.00194201490949464	0.118676358490325
YNL048W	0.0597530120460101	0.0325943425772302	0.105058636469716	0.211674477493422	0.0469500565264527	-0.0934536928752916	-0.202700407109944	-0.0766089328490365	-0.0832674922785559
YNR063W	-0.307756554914364	-0.364106630592088	-0.0302174533093842	0.432622136290768	-0.0227141544141372	0.0729621328613979	-0.0427383967140456	0.158859856996807	0.103089063795049
YPL113C	-0.942382066119493	-1.33364141171502	-1.72451709241526	-0.0928423460842263	0.148503120132664	0.297568872607259	1.2528127599995	1.2044356848754	1.19006247871918
YHR096C	-3.25816092336875	-3.34167973492985	-3.45298834325633	2.06016132442788	2.09169263732901	1.91774630010483	1.31954903588316	1.25392356504003	1.40975613877001
YOR358W	-0.5790373723785	-0.638144241311137	-0.734659891352286	0.577214610374897	0.818597411014868	0.87095146268182	-0.263705526348828	-0.135137260203347	0.0839208075225111
YOR021C	0.334067849331732	0.463552719422031	0.242649138762255	0.125579399779904	0.108043936294309	-0.171691188964145	-0.223363488726501	-0.400553865320036	-0.47828450057955
YLR154C-G	0.0760986664861045	-0.482348047587018	-0.381600898267109	0.722687421379959	0.855751799696772	0.453782065951256	-0.420191036961076	-0.594045716331861	-0.230134254367028
YIL122W	-0.501374555612323	-0.4655138668832	-0.410065211040896	-0.0783639164773158	-0.0931949257474392	-0.0668362380902066	0.490309668072627	0.551220760157494	0.573818285621257
YNL260C	-0.235933828867543	-0.0390172079431643	0.107943077973073	-0.159818669582516	0.0959147533895299	0.236073028077741	-0.23339931780892	-0.0387683045491736	0.267006469310976
YHL049C	-0.269368865434434	0.411129952104284	0.474497888818878	0.0701611994054159	-0.121226005681105	0.0647886312130095	-0.0920165972571518	0.148711074061799	-0.686677277230696
YKL193C	-0.662431831374614	-0.572824144561207	-0.653013175185404	0.382520813324871	0.0145239416997454	0.397381847420147	0.468362049458086	0.164102824747695	0.461377674470685
YLR052W	-0.13520367364272	-0.124488578508544	-0.16585096646482	-0.0364310292491599	0.0113216945996353	0.0802336618769646	0.134209860229733	0.174589725477012	0.0616193056819014
YIL158W	0.56742243496285	0.61841216196816	0.558106431051885	-0.402740219737562	-0.607158767283679	-0.802926349859772	0.183991582949545	-0.0686245996794259	-0.0464826743720028
YOR112W	0.0165183842501566	0.133815728854331	0.117622383674197	-0.115031025724933	-0.175308165454897	-0.066885625680797	-0.0515879367407006	-0.0281114865558143	0.168967743378455
YPR097W	0.0506241351367454	0.169079574708725	0.130394773627454	-0.313175457195734	-0.180538174211121	-0.16315647448547	0.0813636924114061	-0.0165406057286202	0.241948535736612
YOR051C	1.34337978261948	1.6185951395776	1.52906199370328	-1.20106364319082	-1.55893431681074	-1.5271951475566	-0.119636274029325	0.127299623646871	-0.211507157959741
YKL001C	0.973394852263011	1.04250430832369	1.03749464098154	-0.614146154738668	-0.605007342174007	-0.944562762203982	-0.249236449925233	-0.269877626251342	-0.370563466275017
YEL054C	1.28949735100593	1.32326974656429	1.35375672058915	-1.59547734300204	-1.29053947393178	-1.49086572566196	0.186542324169119	0.22032091244275	0.00349548782454612
YIL041W	-0.397621568286663	-0.277865057745807	-0.429004199184416	0.302408624872041	0.345500778616443	0.015820196292716	0.148148419822006	0.138845317129879	0.153767488483804
YEL012W	-1.78642796428912	-1.49025876663341	-1.69503810852674	1.61929555428604	1.57012370410591	1.64670953812887	0.0466296245453073	0.0596726074046305	0.0292938109785004
YPL217C	0.751572570151283	0.837023141257837	0.633507524328112	-0.494021561204902	-0.378444829716838	-0.524998106548066	-0.272204841133036	-0.0220221865984582	-0.53041171053593
YGR266W	-0.379884108601218	-0.475232719235661	-0.426479290706431	0.266997773533617	0.419525897014684	-0.074350722662869	0.279422091944236	0.164435470312454	0.225565608401189
YFL012W	-0.0301574484581183	-0.617843757491538	-0.0129246386589615	-0.064940076322599	-0.617843757491538	-0.0197914482491137	1.10194277152986	-0.115871853842163	0.377430208984176
YGL203C	0.331006656878774	0.247193810698857	0.424631231593326	0.017751020743237	0.0192696763570659	-0.100145352391353	-0.359498865171938	-0.292525619791109	-0.287682558916856
YLR307C-A	-4.6362642147475	-4.6362642147475	-4.03134509591492	3.71684161083012	3.80277557905102	3.75347578325205	0.634996244068327	1.15855111823099	0.237233189977426
YJR077C	-0.770929009165588	-0.725769327795227	-0.773366174638472	1.03394768588759	1.02404535412409	1.01751980847248	-0.230505694954223	-0.244144366288902	-0.330798275641753
YMR314W	0.00490115833637361	-0.0854079494908238	0.0224829582983093	0.059607832125808	0.086601115562245	-0.0314404238262691	-0.0472507063027559	-0.0291992827666059	0.0197052980637178
YGL125W	0.732037507919554	0.781464315889934	0.708577602944414	-0.385104653732549	-0.405913107835757	-0.747281935790825	-0.132024921577104	-0.248817661729204	-0.302937146088461
YMR098C	-0.176609114203692	-0.303001299379826	-0.201471020368497	0.401973236322634	0.439844488955107	0.301466589529395	-0.211580133709424	-0.087655255040338	-0.162967492105357
YNL233W	0.201660656599884	0.0570412749986495	0.056604626934508	-0.164979118470354	0.110978706765449	-0.0349492014865875	-0.166360746052264	0.0982169032283	-0.158213102517588
YDR363W	-0.102583052194521	-0.38423485077211	-0.328660064152559	0.199885269017717	-0.0542371341258638	0.0764664286757748	0.0894783424488317	0.314420249762125	0.189464811340607
YHR033W	-1.28890659740674	-1.17747803143888	-1.19153088412758	0.810385223921458	0.695110523348656	0.672928290382978	0.478967506706991	0.596866071893418	0.403657896719698
YLR404W	0.072558327279399	-0.107110069589734	0.166415811031034	-0.608241433396717	-0.510775089758845	-0.347759357725525	0.512241263291438	0.32294297554002	0.49972757332893
YPL157W	0.432634028077886	0.57006692641429	0.202617853144783	-0.405425800817033	-0.426510225961303	-0.491076800778594	-0.160194029611948	0.365095797469983	-0.0872077479380611
YDR358W	-0.99044482687979	-1.17702057270888	-1.3281539630158	0.649335895304615	0.627186518685959	0.869268420560757	0.327157418093632	0.474078867561497	0.548592242398015
YNL325C	-0.314233914845489	-0.220616048518004	-0.825515464311323	0.166889308560034	0.0404839988528511	0.212272353603655	0.303749800487882	0.283827789785132	0.353142176385264
YMR127C	-0.180153971039873	-0.30890939494723	0.342132282065729	0.0794249223950878	-0.0410297335699479	0.212290983064634	-0.0156227462089129	0.169030123454699	-0.257162465214186
