C_1	C_2	C_3	T_1	T_2	T_3
XM_010063519.3	-1.2787272346867	-1.2787272346867	-1.2787272346867	1.06553316029871	1.64556271683151	1.12508582692989
XM_010030080.3	-1.24423799247746	-1.24423799247746	-1.24423799247746	0.896540663305334	1.61234938282378	1.22382393130328
XM_010032644.3	-0.953421807273273	-0.953421807273273	-0.953421807273273	1.18735684850952	0.560068938314845	1.11283963499545
XM_010025549.3	-1.40537647430268	-1.40537647430268	-1.40537647430268	0.610763228352575	2.06307651206213	1.54228968249333
XM_039300403.1	-1.262730831787	-1.262730831787	-1.262730831787	1.76566150871265	0.663268586769225	1.35926239987912
XM_010036907.3	-1.39530375810004	-1.39530375810004	-1.39530375810004	0.73100837222866	2.27054376315551	1.18435913891596
XM_010033755.3	-1.95881915414401	-1.95881915414401	-1.95881915414401	1.92186637111711	2.14215849358081	1.81243259773413
XM_010035496.3	-2.16803877521027	-2.16803877521027	-2.16803877521027	2.22359148630716	2.1548988529103	2.12562598641333
XM_010035356.3	-1.72695973700338	-1.72695973700338	-1.72695973700338	1.89982980937243	0.974145686774792	2.30690371486291
XM_010065244.3	1.18049779588855	1.31075709200127	1.68669350239377	-1.65401117767278	-0.869926034938023	-1.65401117767278
XM_039315926.1	-1.22937461790584	-1.22937461790584	-1.22937461790584	0.63654419664637	1.58763459616542	1.46394506090573
XR_005548201.1	-0.737306494551706	-0.737306494551706	-0.737306494551706	0.719499654678768	0.82047117684322	0.671948652133131
XM_039301357.1	-0.609420805253759	-0.609420805253759	-0.609420805253759	0.710197128946402	0.648193324795782	0.469871962019094
XM_039311080.1	1.3692136188052	2.05840092588916	1.36285742374162	-1.15748320867989	-1.81649437987804	-1.81649437987804
XM_039308159.1	-0.847376866251473	-0.847376866251473	-0.847376866251473	0.756219808608735	0.573240272727218	1.21267051741847
XM_039310135.1	-1.13516647176934	-1.13516647176934	-1.13516647176934	1.48048523302295	1.16992853889735	0.755085643387725
XM_039316065.1	-0.74392104367193	-0.74392104367193	-0.74392104367193	0.821188652859905	0.60261041835609	0.807964059799795
XM_010031289.3	-1.48654962403204	-1.48654962403204	-1.48654962403204	1.56517049241529	1.82742174702698	1.06705663265384
XM_010068564.3	-1.7421115188246	-1.7421115188246	-1.7421115188246	1.65637567119437	1.19221625949077	2.37774262578864
XR_005550688.1	1.05311672543984	1.0879877295366	1.11826764294648	-1.08672471498433	-1.08722725603744	-1.08542012690114
XM_039306541.1	-1.13111760499737	-1.13111760499737	-1.13111760499737	0.953286877936979	1.83826315994424	0.601802777110889
XM_039305950.1	-1.12229990421131	-1.12229990421131	-1.12229990421131	1.37083501809419	1.08309260877837	0.912972085761378
XM_010037264.3	-1.44576849803848	-1.44576849803848	-1.44576849803848	1.33978205370077	1.78428076725502	1.21324267315967
XM_018862969.2	-0.595758807013455	-1.39398769663656	-1.7879529722968	1.01237750062784	1.01424024464502	1.75108173067395
XM_010064212.3	-1.22698753609454	-1.22698753609454	-1.22698753609454	1.38442094493042	1.12435810562792	1.17218355772528
XM_010062750.3	-0.935463658928359	-0.935463658928359	-0.935463658928359	0.730383862327191	1.01761529368415	1.05839182077374
XM_010053778.3	-1.9698447006938	-1.9698447006938	-1.9698447006938	1.83203822588423	1.76816646840192	2.30932940779525
XM_010049500.3	-0.879562647073328	-0.879562647073328	-0.879562647073328	0.591364610401798	1.01922615003823	1.02809718077996
XM_039301750.1	-1.02884283573482	-1.02884283573482	-1.02884283573482	0.945319332061779	1.44104314053964	0.700166034603042
XM_010033475.3	-1.28526740329779	-1.28526740329779	-1.28526740329779	0.400448532692859	1.54984821196043	1.90550546524009
XM_039303821.1	-1.27427714761917	-1.27427714761917	-1.27427714761917	1.6462067205917	1.15547270318104	1.02115201908479
XM_010061532.3	-1.75805637857643	-1.75805637857643	-1.75805637857643	1.9338127385652	1.73917275021118	1.6011836469529
XR_005547623.1	-1.12956108460432	-1.12956108460432	-1.12956108460432	1.38847040799785	1.26385511586722	0.736357729947891
XM_010025163.3	-1.00998589312516	-1.00998589312516	-1.00998589312516	0.520084849099923	1.19821919637929	1.31165363389627
XM_039314072.1	-0.891249719441104	-0.891249719441104	-0.891249719441104	0.473882874011426	1.35819562164473	0.841670662667153
XM_010036918.3	1.21820559419115	1.34233835457262	0.666267786137156	-0.904327830545041	-1.31859280234043	-1.00389110201546
XM_010049887.3	1.28210704486189	1.10466404603504	1.10703421808435	-1.08047584039116	-1.3006877806913	-1.11264168789882
XM_039307528.1	-2.1619814562028	-2.1619814562028	-2.1619814562028	2.13021131769909	2.42999709508074	1.92573595582858
XM_039299067.1	1.27024675935081	1.13303692145463	0.664669356621784	-0.958216303566292	-0.641977280560753	-1.46775945330018
XM_018865398.2	0.809394107968631	1.64801938735828	2.45872831189886	-1.63871393574192	-1.63871393574192	-1.63871393574192
XM_010029259.3	0.957528021099002	1.14618302165193	1.10125570286363	-1.23713699344146	-0.867035437409031	-1.10079431476406
XM_010033462.3	-1.54537800184529	-1.54537800184529	-1.54537800184529	2.64001285130119	0.900878228044273	1.09524292619041
XM_010050677.3	-1.07734575225493	-1.07734575225493	-1.07734575225493	1.00705873067942	0.993730409756029	1.23124811632935
XR_005552055.1	-1.89666424638819	-1.91273900924626	-1.9057756511891	1.89527179658478	1.87711216517204	1.94279494506674
XM_039305541.1	-1.25080915215156	-1.25080915215156	-1.25080915215156	0.703759418601434	1.49893962671294	1.54972841114031
XM_010070770.2	-1.3512057484581	-1.3512057484581	-1.3512057484581	0.995609345742442	1.08815143001616	1.9698564696157
XM_010057079.3	1.00414688113955	1.97909880418227	1.79640028566437	-1.93489158849257	-0.909862794001048	-1.93489158849257
XM_039303435.1	-1.37076924847423	-2.88375458328791	-2.88375458328791	2.45890682438212	2.33761986373654	2.34175172693139
XR_005550694.1	1.05311672543984	1.0879877295366	1.11826764294648	-1.08672471498433	-1.08722725603744	-1.08542012690114
XM_018862704.2	-1.25607256005798	-1.25607256005798	-1.25607256005798	1.32768719358152	1.93659505981832	0.503935426774092
XM_010068447.3	-1.83899170766506	-1.83899170766506	-1.83899170766506	1.83275455919817	1.77948189541742	1.90473866837957
XM_039308707.1	-1.50709584142923	-1.50709584142923	-1.50709584142923	0.915944411932279	1.37064840851977	2.23469470383565
XM_010058175.3	-1.21216000095338	-1.21216000095338	-1.21216000095338	0.905202585201279	1.64800825190826	1.08326916575059
XM_010063516.3	-1.55401575759896	-1.55401575759896	-1.55401575759896	1.72382025058619	1.47949534476236	1.45873167744833
XM_010042607.2	0.982029390695551	1.33767574794375	1.17972108329432	-0.993859467572797	-0.87102945839669	-1.63453729596414
XM_010069404.3	-1.99234739694706	-1.99234739694706	-1.99234739694706	2.14491019191449	1.80798307597757	2.02414892294913
XM_039304609.1	-0.600215865457999	-0.600215865457999	-0.600215865457999	0.526756990799766	0.741200659020723	0.532689946553507
XM_010057978.3	-1.1262815570596	-0.758685052698073	-1.53659222539051	1.08673205934283	1.13473995202273	1.20008682378261
XM_010029879.3	-1.30481934130426	-1.30481934130426	-1.30481934130426	1.75159077579429	1.38022374817242	0.782643499946078
XR_005552850.1	0.834732057026405	1.01213494658141	0.840744130072828	-1.01005529305265	-0.667500547575335	-1.01005529305265
XM_010070826.3	-1.31896332826636	-1.31896332826636	-1.31896332826636	1.2213119758995	1.54992094476241	1.18565706413719
XM_010046158.3	-1.73641267777138	-1.73641267777138	-1.73641267777138	1.88405643563252	1.65315413399135	1.67202746369027
XM_039313168.1	-1.25614638940429	-1.25614638940429	-1.25614638940429	1.02332490624018	1.72953618786642	1.01557807410628
XM_010063237.3	-1.39346456221381	-1.39346456221381	-1.39346456221381	1.8166125366894	0.677611599797147	1.68616955015489
XM_039310506.1	-1.23489959175664	-1.23489959175664	-1.23489959175664	1.55795576060585	0.872453506691655	1.27428950797242
XM_010054825.3	1.12923587464578	1.33142884771012	1.3594280634469	-1.24200559369565	-1.21349499294319	-1.36459219916396
XM_010050493.3	-1.01792901633161	-1.01792901633161	-1.01792901633161	0.675836695886175	0.853126058755022	1.52482429435363
XR_005553283.1	-1.2763852697101	-1.2763852697101	-1.2763852697101	0.327211405150103	1.60312446490657	1.89881993907364
XM_010058165.3	-1.36680284689832	-1.36680284689832	-1.36680284689832	1.45368249608806	1.33230453772568	1.31442150688124
XM_010030678.3	-0.717818155919194	-0.717818155919194	-0.717818155919194	0.450181968598626	0.759341055267447	0.94393144389151
XM_010046856.3	-1.33612423132183	-1.33612423132183	-1.33612423132183	1.26271734681146	1.63472942301866	1.11092592413536
XM_010043379.3	1.04330333497174	1.08398912444688	1.30481625719899	-1.35725111569188	-0.991930131581396	-1.08292746934433
XM_010038374.3	-1.42029392757124	-1.42029392757124	-1.42029392757124	1.75331325818592	1.23253670801747	1.27503181651033
XR_005550426.1	-1.16357368655427	-1.16357368655427	-1.16357368655427	1.46659877272681	1.60513997047621	0.418982316459791
XM_010057061.3	-1.24998903220974	-1.24998903220974	-1.24998903220974	1.29028627195612	1.70606762020266	0.753613204470452
XM_010054204.3	-1.7145432220312	-1.7145432220312	-1.7145432220312	1.94515304377779	1.39398123474697	1.80449538756886
XM_039308225.1	-1.85843932391607	-1.85843932391607	-1.85843932391607	2.09034838907083	2.08670013900905	1.39826944366831
XM_010031044.3	-2.32579550920297	-2.32579550920297	-2.32579550920297	2.37331187542103	2.68346207414447	1.92061257804341
XM_010035282.3	-1.2780836935009	-1.2780836935009	-1.2780836935009	1.20373188011696	1.30976131575337	1.32075788463238
XM_039301232.1	-1.68113320730574	-0.929241068901434	-1.68113320730574	1.11733211339933	1.6673825099297	1.50679286018389
XM_039315487.1	1.74912199895231	1.43825419055787	0.898852657590112	-1.36207628236676	-1.36207628236676	-1.36207628236676
XM_010069234.3	-1.05235076891004	-1.05235076891004	-1.05235076891004	0.337766584756293	1.1723069652107	1.64697875676312
XM_018870728.2	-1.16407904239761	-1.96067679644592	-1.96067679644592	1.56376305465155	1.54330790745169	1.9783616731862
XM_010057345.3	1.78021673784567	1.43842680534766	1.44655570393893	-1.55506641571075	-1.55506641571075	-1.55506641571075
XM_018864865.2	1.69431790219594	0.742930640391361	0.812810231853336	-1.10334531459486	-1.05503781367617	-1.09167564616961
XM_010065733.3	-1.14400404418348	-1.16197556428002	-1.89111648198958	1.60841390790083	1.28466509851005	1.30401708404221
XR_005550723.1	1.05311672543984	1.0879877295366	1.11826764294648	-1.08672471498433	-1.08722725603744	-1.08542012690114
XM_010046432.3	-1.14403732429845	-1.14403732429845	-1.14403732429845	1.19253171747066	1.19965474488056	1.03992551054414
XM_010064849.3	1.13086534274857	0.778459905415596	0.828273368448979	-0.86601685287481	-1.01145391535227	-0.860127848386059
XM_010038390.3	-1.731128268275	-1.731128268275	-1.731128268275	1.02226232939099	2.07199541954132	2.09912705589268
XM_010037986.3	-1.47346815224112	-1.47346815224112	-1.47346815224112	1.68712939363944	0.970403676156648	1.76287138692726
XM_010045685.3	1.30897605994492	1.400076374687	0.975846804944377	-1.35599922855674	-1.14534766375474	-1.18355234726482
XM_039308776.1	-0.711104250642984	-0.711104250642984	-0.711104250642984	0.654028342809546	0.742545015400307	0.736739393719101
XM_010063123.2	-1.23455141141551	-1.23455141141551	-1.23455141141551	1.44464715915141	1.79578466695545	0.463222408139675
XM_010053098.2	1.24592555371012	1.1074990564486	0.965526573440904	-1.08037617960927	-1.12177076499544	-1.11680423899492
XM_010031005.3	-0.733831107233355	-2.02130340235242	-2.02130340235242	1.58241194935077	1.31712101243114	1.8769049501563
XM_010030946.3	-2.12325673276964	-2.12325673276964	-2.12325673276964	2.27932902546294	1.73233437494081	2.35810679790518
XM_018865492.2	0.709341616756503	1.29834411363644	1.16009354258889	-0.621188196469526	-1.45752730389813	-1.08906377261418
XM_010027378.3	-0.777908792854244	-0.777908792854244	-0.777908792854244	0.711634142788229	0.670992158290884	0.951100077483619
XR_005550715.1	1.05311672543984	1.0879877295366	1.11826764294648	-1.08672471498433	-1.08722725603744	-1.08542012690114
XM_010038546.3	-1.23043310215018	-1.24604530118478	-1.22902215334247	1.04151409606162	1.42119436663797	1.24279209397784
XM_010046579.3	-2.190302470113	-2.190302470113	-2.190302470113	1.95211096776074	2.21813767134865	2.4006587712296
XM_010068052.3	-2.0352695516744	-2.0352695516744	-2.0352695516744	1.81812734262314	2.14662809143399	2.14105322096606
XR_005547804.1	-1.42063364066716	-1.42063364066716	-1.42063364066716	1.39248055067913	1.21349491685789	1.65592545446445
XR_005547734.1	-0.535367039693324	-0.535367039693324	-0.535367039693324	0.49461582652239	0.41173801187455	0.699747280683033
XM_039315345.1	-0.512275120404431	-1.34577245726427	-1.34577245726427	1.22735966053776	1.07187755989642	0.904582814498782
XM_010053882.3	-1.53699390784525	-1.53699390784525	-1.53699390784525	1.78522269720024	1.25606961060098	1.56968941573452
XM_039302285.1	1.30346908186176	1.08762564818036	0.97647581686126	-0.986989075962682	-0.994388299521699	-1.386193171419
XM_010048419.2	1.52276913928784	1.44035464782661	1.0578210069663	-1.23081746612377	-1.43478801241346	-1.35533931554352
XM_010057303.3	-0.907106913992791	-0.907106913992791	-0.907106913992791	0.190503882633631	1.08855849574332	1.44225836360142
XM_010064099.3	-0.967510331517681	-0.967510331517681	-0.967510331517681	0.367629874796533	1.26821672832038	1.26668439143613
XM_010069343.3	-1.70776775075375	-1.70776775075375	-1.70776775075375	1.60024356379843	1.94483346684277	1.57822622162003
XM_010064465.3	1.65656155945811	0.71871038406813	0.963790294460347	-1.3755465416572	-1.17688424701884	-0.786631449310544
XM_039316908.1	1.00670332489431	0.810047932844947	0.954371324819195	-1.42700789350862	-0.950466960377946	-0.393647728671889
XM_039308772.1	-0.897498368462995	-0.897498368462995	-0.897498368462995	1.05707020229	0.360115761586546	1.27530914151244
XM_010054611.3	-1.2967507308088	-1.2967507308088	-1.2967507308088	1.15952975070193	1.4738669158474	1.25685552587707
XM_039311735.1	-1.94246713134779	-1.94246713134779	-1.94246713134779	1.90653129905224	2.00267233157733	1.91819776341379
XR_726803.3	-1.86472449280435	-1.86472449280435	-1.86472449280435	2.70458430642494	1.75269154514277	1.13689762684534
XM_010033597.3	-0.826591979008767	-0.826591979008767	-0.826591979008767	0.810322601347111	0.979525817026862	0.689927518652329
XM_010058743.3	-1.34499774334511	-1.34499774334511	-1.34499774334511	0.929413025972723	2.07373193339142	1.03184827067121
XM_010059783.3	1.04376251619189	0.895333996580292	1.36396899385861	-0.70882602917233	-0.787802651659701	-1.80643682579875
XM_039316971.1	-1.10967953728873	-1.10967953728873	-1.10967953728873	1.01960347965623	1.40583108268028	0.90360404952969
XM_010057399.3	0.956726873058161	0.97028119332245	1.08902659169836	-0.931858462523491	-0.988012102544507	-1.09616409301097
XM_018874279.2	1.2033616674774	0.853660249129072	0.825709727388453	-1.21880778888586	-0.806410425742503	-0.857513429366564
XM_010027088.3	-2.38349128794492	-2.38349128794492	-2.38349128794492	2.5722399777348	2.4195290438488	2.15870484225115
XM_018870688.2	-0.480766795140525	-3.11443049200716	-3.11443049200716	1.93624532830996	2.37324878689446	2.40013366395042
XM_010070973.3	-1.40156932407424	-1.40156932407424	-1.40156932407424	1.44943007064223	1.46553640542842	1.28974149615206
XM_010029232.3	1.07280453785975	0.994149168950441	0.983947086505318	-0.90235310501106	-1.08018732719349	-1.06836036111096
XM_010028487.3	3.36996795665046	1.21836879783536	0.0448788913819829	-1.54440521528927	-1.54440521528927	-1.54440521528927
XR_005546083.1	-1.15785083335387	-1.15785083335387	-1.15785083335387	1.07879484799939	1.01655558517588	1.37820206688634
XM_010041343.3	-1.10349286883815	-1.11927586607908	-1.11927586607908	1.47312136911886	0.991087377281342	0.877835854596097
XM_018872049.2	-1.15147438126497	-1.15147438126497	-1.15147438126497	1.28362077035513	1.28068330604558	0.890119067394211
XM_039307934.1	1.40508343614578	1.4433661477692	1.55777913404047	-0.954866392114561	-1.21316676567468	-2.2381955601662
XM_010058663.3	-1.12561665933183	-0.84325699153013	-0.83623296592518	0.855556929593666	0.849493975170928	1.10005571202255
XM_010054221.3	-1.18724459307757	-1.18724459307757	-1.18724459307757	1.20424819690316	1.55087469570501	0.806610886624533
XM_039307863.1	-1.07236625668923	-1.07236625668923	-1.07236625668923	0.953371304724381	1.35497173223822	0.908755733105084
XR_005552219.1	-1.20946896187045	-1.20946896187045	-1.20946896187045	0.496287820179345	1.48161847908144	1.65050058635057
XM_039314074.1	-0.673884571780579	-1.35837206294419	-2.05278511403946	1.27357045449966	1.32105878937868	1.49041250488589
XM_010050907.3	-1.3734719490283	-1.3734719490283	-1.3734719490283	1.41563126847308	1.52686355961268	1.17792101899915
XM_018865183.2	-0.756483242109844	-0.756483242109844	-0.756483242109844	0.842834551588382	0.873922229372479	0.55269294536867
XM_010059656.3	-1.17719858029677	-1.17719858029677	-1.17719858029677	1.19714540874173	1.05300443306966	1.28144589907891
XM_039307427.1	-1.96200063016602	-1.96200063016602	-1.96200063016602	1.48438795099568	2.43552854954537	1.96608538995699
XR_005546855.1	-1.8246319484573	-1.8246319484573	-1.8246319484573	1.78323095437394	1.67604265241188	2.01462223858608
XR_005546502.1	-1.04579278913261	-1.04579278913261	-1.04579278913261	0.603592740048907	0.254623838704266	2.27916178864465
XM_039298772.1	-0.864575119953519	-0.864575119953519	-0.864575119953519	0.4498313876013	1.11471859049221	1.02917538176705
XM_010048123.3	-1.50531251323149	-1.50531251323149	-1.50531251323149	1.4945071386164	1.51882983266631	1.50260056841177
XM_039318265.1	-0.972742275942994	-0.972742275942994	-0.972742275942994	0.583564508281983	1.49922551171852	0.835436807828477
XR_005548927.1	-1.12412928043365	-1.12412928043365	-1.12412928043365	1.1262259913294	0.971120036585375	1.27504181338617
XM_039303545.1	-2.07527978716966	-2.07527978716966	-2.07527978716966	1.84920020518936	2.00605984028228	2.37057931603733
XM_010032667.3	-1.78077497337396	-1.78077497337396	-1.78077497337396	1.85532757260305	1.96209357765049	1.52490376986833
XM_039311736.1	1.22426010168834	1.20696259511601	1.59848117177073	-0.730964490610108	-2.30917865608256	-0.989560721882401
XM_010057761.3	-1.03914946242146	-1.03914946242146	-1.03914946242146	0.964452774258736	1.20482420949785	0.948171403507794
XM_018870733.2	-1.41924981115319	-1.41924981115319	-1.41924981115319	1.73277131586716	1.71003320579178	0.814944911800624
XM_010048694.3	1.04010826608231	1.0640040618499	1.04777684495898	-0.913471820282609	-1.18186789065503	-1.05654946195355
XM_010033461.3	-1.03544667087749	-1.03544667087749	-1.03544667087749	0.938715496919108	1.63358009463214	0.534044421081225
XR_005550704.1	1.05311672543984	1.0879877295366	1.11826764294648	-1.08672471498433	-1.08722725603744	-1.08542012690114
XM_039315588.1	0.647759475391073	0.839771406651699	0.644379477653969	-0.710636786565581	-0.710636786565581	-0.710636786565581
XR_005545954.1	-2.18058091364921	-1.72117734963648	-1.71334328703363	1.90180838131681	1.81615583353361	1.8971373354689
XM_010039491.3	-1.2836239615742	-1.2836239615742	-1.2836239615742	1.70968809604568	0.462258727328059	1.67892506134886
XM_010045835.3	-2.0033957218844	-0.604498150681927	-1.13628999238175	1.29159254580705	1.29232730265557	1.16026401648546
XM_010031234.3	-1.70012889045149	-1.70012889045149	-1.70012889045149	1.73683244738212	1.68087754663713	1.68267667733521
XM_010056991.3	-1.8117817859068	-1.8117817859068	-1.8117817859068	1.80457591108989	2.30931652618018	1.32145292045034
XM_010070743.3	0.855324408526955	0.760445062004399	0.985510248727771	-0.818002466867589	-1.10575221586686	-0.677525036524671
XM_018874721.2	1.15623005117497	0.862496603203193	1.08082717483914	-1.23579453367585	-1.01562162352324	-0.848137672018212
XR_721346.3	-1.21838777460652	-1.21838777460652	-1.21838777460652	1.12074961031307	1.361033768157	1.17337994534948
XM_039315875.1	-0.907135099370362	-0.907135099370362	-0.907135099370362	0.582407836272112	1.09790551733017	1.04109194450881
XM_010067493.3	1.31393093867583	1.92851100592727	1.65820267726943	-1.63354820729084	-1.63354820729084	-1.63354820729084
XM_039311307.1	-1.07199655617437	-1.07199655617437	-1.07199655617437	1.13714484166422	0.696928779389378	1.38191604746952
XM_010049239.3	0.88328779440606	1.08782881411885	0.967520217289809	-0.991645201337628	-0.990682602442274	-0.956309022034818
XM_010042254.3	-2.10909775538792	-2.10909775538792	-2.10909775538792	2.32412879290198	2.13114023885538	1.87202423440639
XM_010033002.3	-1.15082959384744	-1.15082959384744	-1.15082959384744	1.86798259189538	0.264929072675057	1.31957711697189
XM_039305544.1	-1.54418837704775	-1.54418837704775	-1.54418837704775	2.06166149014723	1.96550746488564	0.605396176110386
XM_039310487.1	-1.44464977685839	-1.44464977685839	-1.44464977685839	1.56791889664466	1.21230415635066	1.55372627757986
XM_018869249.2	-0.738899075192195	-0.738899075192195	-0.738899075192195	1.05811390264395	0.463988758277949	0.694594564654685
XM_039311489.1	-0.906388871684193	-0.906388871684193	-0.906388871684193	1.07765355441283	0.0798400085432059	1.56167305209654
XM_010048678.3	-2.60653958509489	-2.60653958509489	-2.60653958509489	2.61936508840658	2.64453890160945	2.55571476526864
XR_005552253.1	1.72558218654854	0.359777363564528	1.24809013161873	-1.1111498939106	-1.1111498939106	-1.1111498939106
XM_010058052.3	-1.66304867484799	-1.66304867484799	-1.66304867484799	1.54421949826404	1.32263390242272	2.1222926238572
XM_039303571.1	0.623291458037233	0.880383280876104	0.886685234913086	-0.796786657942141	-0.796786657942141	-0.796786657942141
XM_010049352.3	-1.0562133718919	-1.0562133718919	-1.0562133718919	1.31562424543852	0.557318281026023	1.29569758921117
XM_018868351.2	-1.85861694989732	-1.85861694989732	-1.85861694989732	1.73974825542632	1.77852955635583	2.05757303790981
XM_039301987.1	-1.18803822869323	-1.18803822869323	-1.18803822869323	1.87460159959323	0.916298431121501	0.773214655364973
XM_010054963.3	1.08681907551958	0.893929213813529	1.03075152143712	-0.971417638386622	-1.01386124529199	-1.02622092709162
XM_010030388.3	-2.02101964838469	-2.02101964838469	-2.02101964838469	2.13586231558202	1.75981535335354	2.16738127621852
XM_010069084.3	-1.36612091436979	-1.36612091436979	-1.36612091436979	2.00655264409897	0.869606145468269	1.22220395354213
XM_039315482.1	-0.985618863150517	-0.985618863150517	-0.985618863150517	0.858766789852054	0.827905826147294	1.2701839734522
XM_010063317.3	1.70888658973892	0.855400008816523	1.50628750760319	-1.35685803538621	-1.35685803538621	-1.35685803538621
XM_039307205.1	-1.8537008616105	-0.830800459500425	-1.8537008616105	1.48000909273677	1.82324349749641	1.23494959248825
XM_010064910.3	-2.22448617685667	-2.22448617685667	-2.22448617685667	2.28628590163605	2.38916333848858	1.99800929044538
XM_010034631.3	-1.28614449568558	-1.28614449568558	-1.28614449568558	1.65289397394655	0.660212075948058	1.54532743716212
XM_039305908.1	-0.807491024506711	-0.807491024506711	-0.807491024506711	0.874183117286122	0.710540468095458	0.837749488138554
XM_039302794.1	-1.1579993057112	-1.1579993057112	-1.1579993057112	1.24335810417908	1.07220370765522	1.1584361052993
XM_010049928.3	-1.26467929262648	-1.2730518662356	-0.301405863517453	1.09453886943041	0.884398923910227	0.860199229038896
XM_039310859.1	-1.0232833990897	-1.0232833990897	-1.0232833990897	1.70136687264327	0.467286731356503	0.901196593269324
XM_010063097.3	1.44023067116046	1.2831339909213	1.3466309973913	-1.50832502832114	-1.2437873020306	-1.31788332912133
XM_010039636.3	-1.21807901504872	-1.21807901504872	-1.21807901504872	0.647839799503491	1.56935344946815	1.43704379617453
XM_010060483.3	-1.40964224973375	-1.40964224973375	-1.40964224973375	1.8695318587553	1.2307473103212	1.12864758012474
XM_039315804.1	0.355226280206496	1.73932127076717	1.72037108183457	-1.52055378286199	-0.773811067084256	-1.52055378286199
XM_010027227.3	-1.48829637097152	-1.48829637097152	-1.48829637097152	1.49373889038642	1.22847508544671	1.74267513708142
XM_010071465.3	0.992530735809048	0.690574182636624	0.845862578287992	-0.842989165577888	-0.842989165577888	-0.842989165577888
XM_018861488.2	-1.27177264722994	-1.27177264722994	-1.27177264722994	1.13449189338075	1.534138857958	1.14668719035106
XM_018876946.2	1.6168896252062	1.18998577695065	1.17196930010665	-1.32628156742117	-1.32628156742117	-1.32628156742117
XM_010071636.3	-1.36850843074606	-1.36850843074606	-1.36850843074606	1.15404956212438	1.86844332784202	1.08303240227177
